client_id,age,job,marital,education,credit_default,mortgage
734,41,technician,single,university_degree,True,True
735,49,blue-collar,married,basic_4y,True,True
736,56,retired,married,basic_4y,True,True
737,49,admin_,married,high_school,True,True
738,47,unemployed,divorced,university_degree,True,True
739,44,blue-collar,married,,True,True
740,48,admin_,divorced,high_school,True,True
741,55,housemaid,married,basic_4y,True,True
742,59,management,married,basic_4y,True,True
743,44,technician,single,professional_course,True,True
744,46,blue-collar,married,basic_9y,True,True
745,39,blue-collar,divorced,basic_6y,True,True
746,38,unemployed,married,basic_4y,True,True
747,36,services,married,high_school,True,True
748,29,admin_,single,university_degree,True,True
749,31,technician,single,professional_course,True,True
750,30,services,divorced,basic_9y,True,True
751,36,blue-collar,married,basic_4y,True,True
752,60,blue-collar,married,professional_course,True,True
753,36,admin_,married,university_degree,True,True
754,32,services,married,high_school,True,True
755,39,blue-collar,married,basic_9y,True,True
756,30,services,married,university_degree,True,True
757,39,blue-collar,married,basic_4y,True,True
758,37,blue-collar,married,basic_9y,True,True
759,39,blue-collar,married,professional_course,True,True
760,46,blue-collar,married,basic_4y,True,True
761,43,unemployed,married,basic_4y,True,True
762,37,services,married,high_school,True,True
763,30,technician,married,university_degree,True,True
764,38,technician,married,professional_course,True,True
765,31,technician,married,university_degree,True,True
766,44,admin_,married,university_degree,True,True
767,44,self-employed,married,university_degree,True,True
768,38,technician,married,,True,True
769,30,student,single,high_school,True,True
770,37,blue-collar,married,basic_4y,True,True
771,54,housemaid,divorced,,True,True
772,41,management,married,,True,True
773,43,technician,married,professional_course,True,True
774,38,housemaid,married,basic_9y,True,True
775,41,blue-collar,married,basic_4y,True,True
776,38,blue-collar,single,,True,True
777,33,blue-collar,married,basic_9y,True,True
778,32,admin_,married,high_school,True,True
779,30,services,married,high_school,True,True
780,43,technician,married,basic_6y,True,True
781,30,services,married,high_school,True,True
782,36,technician,divorced,professional_course,True,True
783,38,blue-collar,married,basic_6y,True,True
784,35,blue-collar,single,basic_6y,True,True
785,50,self-employed,married,university_degree,True,True
786,38,blue-collar,married,basic_9y,True,True
787,58,admin_,married,basic_4y,True,True
788,50,technician,married,professional_course,True,True
789,33,blue-collar,single,basic_9y,True,True
790,33,blue-collar,single,basic_9y,True,True
791,44,management,single,university_degree,True,True
792,31,management,married,high_school,True,True
793,40,entrepreneur,married,basic_9y,True,True
794,28,unknown,single,basic_9y,True,True
795,36,services,single,,True,True
796,44,blue-collar,single,high_school,True,True
797,38,blue-collar,divorced,,True,True
798,33,blue-collar,married,basic_9y,True,True
799,39,blue-collar,divorced,basic_6y,True,True
800,47,blue-collar,single,basic_4y,True,True
801,47,services,divorced,high_school,True,True
802,35,entrepreneur,single,professional_course,True,True
803,42,admin_,divorced,university_degree,True,True
804,36,admin_,married,high_school,True,True
805,35,technician,married,basic_6y,True,True
806,36,services,single,,True,True
807,56,entrepreneur,married,university_degree,True,True
808,26,admin_,single,high_school,True,True
809,31,admin_,single,university_degree,True,True
810,57,self-employed,single,high_school,True,True
811,39,services,married,high_school,True,True
812,43,blue-collar,married,high_school,True,True
813,50,admin_,married,university_degree,True,True
814,52,blue-collar,single,high_school,True,True
815,39,blue-collar,divorced,basic_9y,True,True
816,44,technician,single,,True,True
817,36,housemaid,married,basic_4y,True,True
818,54,management,married,high_school,True,True
819,27,admin_,single,basic_9y,True,True
820,31,admin_,single,university_degree,True,True
821,31,admin_,married,university_degree,True,True
822,28,blue-collar,married,basic_6y,True,True
823,31,management,single,university_degree,True,True
824,30,management,divorced,high_school,True,True
825,52,technician,married,professional_course,True,True
826,37,technician,divorced,professional_course,True,True
827,30,services,married,university_degree,True,True
828,45,blue-collar,married,basic_9y,True,True
829,54,technician,married,university_degree,True,True
830,49,entrepreneur,married,basic_9y,True,True
831,44,admin_,married,high_school,True,True
832,28,student,single,basic_9y,True,True
833,53,technician,married,high_school,True,True
834,45,blue-collar,married,basic_9y,True,True
835,45,blue-collar,married,basic_9y,True,True
836,51,admin_,married,high_school,True,True
837,41,blue-collar,married,basic_9y,True,True
838,43,technician,married,professional_course,True,True
839,31,admin_,single,university_degree,True,True
840,39,admin_,single,,True,True
841,38,technician,married,professional_course,True,True
842,50,entrepreneur,married,basic_9y,True,True
843,53,admin_,single,university_degree,True,True
844,44,admin_,divorced,high_school,True,True
845,53,blue-collar,married,basic_9y,True,True
846,24,services,single,high_school,True,True
847,34,admin_,single,high_school,True,True
848,40,technician,married,professional_course,True,True
849,57,management,divorced,university_degree,True,True
850,43,blue-collar,married,basic_4y,True,True
851,31,blue-collar,married,basic_6y,True,True
852,31,services,married,basic_6y,True,True
853,31,blue-collar,married,basic_6y,True,True
854,45,housemaid,married,basic_4y,True,True
855,38,admin_,married,university_degree,True,True
856,41,entrepreneur,married,university_degree,True,True
857,47,blue-collar,married,professional_course,True,True
858,42,blue-collar,married,basic_6y,True,True
859,35,blue-collar,single,,True,True
860,40,management,married,university_degree,True,True
861,42,blue-collar,married,basic_6y,True,True
862,34,technician,married,professional_course,True,True
863,48,admin_,single,university_degree,True,True
864,35,blue-collar,married,,True,True
865,33,blue-collar,married,high_school,True,True
866,37,technician,married,professional_course,True,True
867,43,technician,married,professional_course,True,True
868,42,admin_,single,,True,True
869,46,admin_,divorced,university_degree,True,True
870,37,blue-collar,single,basic_9y,True,True
871,40,blue-collar,married,high_school,True,True
872,40,blue-collar,married,high_school,True,True
873,59,entrepreneur,divorced,high_school,True,True
874,43,technician,single,university_degree,True,True
875,44,blue-collar,married,basic_6y,True,True
876,44,blue-collar,married,basic_4y,True,True
877,41,admin_,married,university_degree,True,True
878,28,unknown,single,basic_9y,True,True
879,48,services,married,high_school,True,True
880,31,admin_,single,high_school,True,True
881,27,blue-collar,married,basic_9y,True,True
882,43,technician,single,university_degree,True,True
883,47,retired,married,basic_4y,True,True
884,40,blue-collar,divorced,,True,True
885,43,unknown,married,high_school,True,True
886,29,technician,married,professional_course,True,True
887,54,admin_,married,university_degree,True,True
888,36,technician,married,professional_course,True,True
889,30,admin_,single,university_degree,True,True
890,38,services,single,,True,True
891,39,blue-collar,married,basic_6y,True,True
892,33,blue-collar,married,basic_9y,True,True
893,39,retired,single,high_school,True,True
894,38,technician,single,professional_course,True,True
895,44,admin_,married,high_school,True,True
896,33,blue-collar,married,basic_9y,True,True
897,37,blue-collar,married,basic_6y,True,True
898,32,management,married,basic_6y,True,True
899,46,technician,married,professional_course,True,True
900,34,technician,divorced,professional_course,True,True
901,52,technician,married,basic_4y,True,True
902,46,blue-collar,married,basic_6y,True,True
903,57,management,divorced,university_degree,True,True
904,52,technician,married,basic_4y,True,True
905,32,technician,single,professional_course,True,True
906,31,blue-collar,single,basic_9y,True,True
907,46,admin_,divorced,basic_9y,True,True
908,59,services,divorced,high_school,True,True
909,38,blue-collar,married,,True,True
910,42,blue-collar,divorced,basic_6y,True,True
911,40,blue-collar,married,basic_4y,True,True
912,46,admin_,married,professional_course,True,True
913,35,admin_,single,high_school,True,True
914,28,blue-collar,married,basic_9y,True,True
915,47,services,married,high_school,True,True
916,35,blue-collar,married,basic_4y,True,True
917,48,retired,married,basic_9y,True,True
918,40,blue-collar,married,basic_6y,True,True
919,32,services,single,high_school,True,True
920,59,retired,divorced,basic_4y,True,True
921,48,entrepreneur,married,basic_9y,True,True
922,45,blue-collar,married,basic_9y,True,True
923,49,blue-collar,single,basic_6y,True,True
924,51,admin_,married,university_degree,True,True
925,38,technician,single,university_degree,True,True
926,53,technician,married,high_school,True,True
927,49,blue-collar,married,basic_9y,True,True
928,31,blue-collar,married,basic_9y,True,True
929,36,services,married,high_school,True,True
930,54,retired,married,basic_4y,True,True
931,29,admin_,single,high_school,True,True
932,31,blue-collar,married,basic_6y,True,True
933,35,admin_,married,high_school,True,True
934,38,blue-collar,married,basic_9y,True,True
935,54,management,married,high_school,True,True
936,48,admin_,married,basic_9y,True,True
937,48,management,divorced,university_degree,True,True
938,32,admin_,single,university_degree,True,True
939,34,technician,married,professional_course,True,True
940,49,technician,single,university_degree,True,True
941,44,blue-collar,married,basic_9y,True,True
942,42,services,divorced,high_school,True,True
943,55,blue-collar,married,basic_4y,True,True
944,42,services,divorced,high_school,True,True
945,44,admin_,married,university_degree,True,True
946,51,blue-collar,married,basic_9y,True,True
947,43,blue-collar,married,basic_4y,True,True
948,52,technician,married,high_school,True,True
949,45,blue-collar,single,basic_6y,True,True
950,41,services,divorced,high_school,True,True
951,35,technician,divorced,,True,True
952,41,services,divorced,high_school,True,True
953,46,management,married,basic_9y,True,True
954,36,housemaid,divorced,basic_9y,True,True
955,29,technician,married,professional_course,True,True
956,47,services,married,,True,True
